query-id	corpus-id	score
2985	doc5991	1
2986	doc5992	1
2987	doc5993	1
2988	doc5994	1
2989	doc5995	1
2990	doc5996	1
2991	doc5997	1
2992	doc5998	1
2993	doc5999	1
2994	doc6000	1
2995	doc6001	1
2996	doc6002	1
2997	doc6003	1
2998	doc6004	1
2999	doc6005	1
3000	doc6006	1
3001	doc6007	1
3002	doc6008	1
3003	doc6009	1
3004	doc6010	1
3005	doc6011	1
3006	doc6012	1
3007	doc6013	1
3008	doc6014	1
3009	doc6015	1
3010	doc6016	1
3011	doc6017	1
3012	doc6018	1
3013	doc6019	1
3014	doc6020	1
3015	doc6021	1
3016	doc6022	1
3017	doc6023	1
3018	doc6024	1
3019	doc6025	1
3020	doc6026	1
3021	doc6027	1
3022	doc6028	1
3023	doc6029	1
3024	doc6030	1
3025	doc6031	1
3026	doc6032	1
3027	doc6033	1
3028	doc6034	1
3029	doc6035	1
3030	doc6036	1
3031	doc6037	1
3032	doc6038	1
3033	doc6039	1
3034	doc6040	1
3035	doc6041	1
3036	doc6042	1
3037	doc6043	1
3038	doc6044	1
3039	doc6045	1
3040	doc6046	1
3041	doc6047	1
3042	doc6048	1
3043	doc6049	1
3044	doc6050	1
3045	doc6051	1
3046	doc6052	1
3047	doc6053	1
3048	doc6054	1
3049	doc6055	1
3050	doc6056	1
3051	doc6057	1
3052	doc6058	1
3053	doc6059	1
3054	doc6060	1
3055	doc6061	1
3056	doc6062	1
3057	doc6063	1
3058	doc6064	1
3059	doc6065	1
3060	doc6066	1
3061	doc6067	1
3062	doc6068	1
3063	doc6069	1
3064	doc6070	1
3065	doc6071	1
3066	doc6072	1
3067	doc6073	1
3068	doc6074	1
3069	doc6075	1
3070	doc6076	1
3071	doc6077	1
3072	doc6078	1
3073	doc6079	1
3074	doc6080	1
3075	doc6081	1
3076	doc6082	1
3077	doc6083	1
3078	doc6084	1
3079	doc6085	1
3080	doc6086	1
3081	doc6087	1
3082	doc6088	1
3083	doc6089	1
3084	doc6090	1
3085	doc6091	1
3086	doc6092	1
3087	doc6093	1
3088	doc6094	1
3089	doc6095	1
3090	doc6096	1
3091	doc6097	1
3092	doc6098	1
3093	doc6099	1
3094	doc6100	1
3095	doc6101	1
3096	doc6102	1
3097	doc6103	1
3098	doc6104	1
3099	doc6105	1
3100	doc6106	1
3101	doc6107	1
3102	doc6108	1
3103	doc6109	1
3104	doc6110	1
3105	doc6111	1
3106	doc6112	1
3107	doc6113	1
3108	doc6114	1
3109	doc6115	1
3110	doc6116	1
3111	doc6117	1
3112	doc6118	1
3113	doc6119	1
3114	doc6120	1
3115	doc6121	1
3116	doc6122	1
3117	doc6123	1
3118	doc6124	1
3119	doc6125	1
3120	doc6126	1
3121	doc6127	1
3122	doc6128	1
3123	doc6129	1
3124	doc6130	1
3125	doc6131	1
3126	doc6132	1
3127	doc6133	1
3128	doc6134	1
3129	doc6135	1
3130	doc6136	1
3131	doc6137	1
3132	doc6138	1
3133	doc6139	1
3134	doc6140	1
3135	doc6141	1
3136	doc6142	1
3137	doc6143	1
3138	doc6144	1
3139	doc6145	1
3140	doc6146	1
3141	doc6147	1
3142	doc6148	1
3143	doc6149	1
3144	doc6150	1
3145	doc6151	1
3146	doc6152	1
3147	doc6153	1
3148	doc6154	1
3149	doc6155	1
3150	doc6156	1
3151	doc6157	1
3152	doc6158	1
3153	doc6159	1
3154	doc6160	1
3155	doc6161	1
3156	doc6162	1
3157	doc6163	1
3158	doc6164	1
3159	doc6165	1
3160	doc6166	1
3161	doc6167	1
3162	doc6168	1
3163	doc6169	1
3164	doc6170	1
3165	doc6171	1
3166	doc6172	1
3167	doc6173	1
3168	doc6174	1
3169	doc6175	1
3170	doc6176	1
3171	doc6177	1
3172	doc6178	1
3173	doc6179	1
3174	doc6180	1
3175	doc6181	1
3176	doc6182	1
3177	doc6183	1
3178	doc6184	1
3179	doc6185	1
3180	doc6186	1
3181	doc6187	1
3182	doc6188	1
3183	doc6189	1
3184	doc6190	1
3185	doc6191	1
3186	doc6192	1
3187	doc6193	1
3188	doc6194	1
3189	doc6195	1
3190	doc6196	1
3191	doc6197	1
3192	doc6198	1
3193	doc6199	1
3194	doc6200	1
3195	doc6201	1
3196	doc6202	1
3197	doc6203	1
3198	doc6204	1
3199	doc6205	1
3200	doc6206	1
3201	doc6207	1
3202	doc6208	1
3203	doc6209	1
3204	doc6210	1
3205	doc6211	1
3206	doc6212	1
3207	doc6213	1
3208	doc6214	1
3209	doc6215	1
3210	doc6216	1
3211	doc6217	1
3212	doc6218	1
3213	doc6219	1
3214	doc6220	1
3215	doc6221	1
3216	doc6222	1
3217	doc6223	1
3218	doc6224	1
3219	doc6225	1
3220	doc6226	1
3221	doc6227	1
3222	doc6228	1
3223	doc6229	1
3224	doc6230	1
3225	doc6231	1
3226	doc6232	1
3227	doc6233	1
3228	doc6234	1
3229	doc6235	1
3230	doc6236	1
3231	doc6237	1
3232	doc6238	1
3233	doc6239	1
3234	doc6240	1
3235	doc6241	1
3236	doc6242	1
3237	doc6243	1
3238	doc6244	1
3239	doc6245	1
3240	doc6246	1
3241	doc6247	1
3242	doc6248	1
3243	doc6249	1
3244	doc6250	1
3245	doc6251	1
3246	doc6252	1
3247	doc6253	1
3248	doc6254	1
3249	doc6255	1
3250	doc6256	1
3251	doc6257	1
3252	doc6258	1
3253	doc6259	1
3254	doc6260	1
3255	doc6261	1
3256	doc6262	1
3257	doc6263	1
3258	doc6264	1
3259	doc6265	1
3260	doc6266	1
3261	doc6267	1
3262	doc6268	1
3263	doc6269	1
3264	doc6270	1
3265	doc6271	1
3266	doc6272	1
3267	doc6273	1
3268	doc6274	1
3269	doc6275	1
3270	doc6276	1
3271	doc6277	1
3272	doc6278	1
3273	doc6279	1
3274	doc6280	1
3275	doc6281	1
3276	doc6282	1
3277	doc6283	1
3278	doc6284	1
3279	doc6285	1
3280	doc6286	1
3281	doc6287	1
3282	doc6288	1
3283	doc6289	1
3284	doc6290	1
3285	doc6291	1
3286	doc6292	1
3287	doc6293	1
3288	doc6294	1
3289	doc6295	1
3290	doc6296	1
3291	doc6297	1
3292	doc6298	1
3293	doc6299	1
3294	doc6300	1
3295	doc6301	1
3296	doc6302	1
3297	doc6303	1
3298	doc6304	1
3299	doc6305	1
3300	doc6306	1
3301	doc6307	1
3302	doc6308	1
3303	doc6309	1
3304	doc6310	1
3305	doc6311	1
3306	doc6312	1
3307	doc6313	1
3308	doc6314	1
3309	doc6315	1
3310	doc6316	1
3311	doc6317	1
3312	doc6318	1
3313	doc6319	1
3314	doc6320	1
3315	doc6321	1
3316	doc6322	1
3317	doc6323	1
3318	doc6324	1
3319	doc6325	1
3320	doc6326	1
3321	doc6327	1
3322	doc6328	1
3323	doc6329	1
3324	doc6330	1
3325	doc6331	1
3326	doc6332	1
3327	doc6333	1
3328	doc6334	1
3329	doc6335	1
3330	doc6336	1
3331	doc6337	1
3332	doc6338	1
3333	doc6339	1
3334	doc6340	1
3335	doc6341	1
3336	doc6342	1
3337	doc6343	1
3338	doc6344	1
3339	doc6345	1
3340	doc6346	1
3341	doc6347	1
3342	doc6348	1
3343	doc6349	1
3344	doc6350	1
3345	doc6351	1
3346	doc6352	1
3347	doc6353	1
3348	doc6354	1
3349	doc6355	1
3350	doc6356	1
3351	doc6357	1
3352	doc6358	1
3353	doc6359	1
3354	doc6360	1
3355	doc6361	1
3356	doc6362	1
3357	doc6363	1
3358	doc6364	1
3359	doc6365	1
3360	doc6366	1
3361	doc6367	1
3362	doc6368	1
3363	doc6369	1
3364	doc6370	1
3365	doc6371	1
3366	doc6372	1
3367	doc6373	1
3368	doc6374	1
3369	doc6375	1
3370	doc6376	1
3371	doc6377	1
3372	doc6378	1
3373	doc6379	1
3374	doc6380	1
3375	doc6381	1
3376	doc6382	1
3377	doc6383	1
3378	doc6384	1
3379	doc6385	1
3380	doc6386	1
3381	doc6387	1
3382	doc6388	1
3383	doc6389	1
3384	doc6390	1
3385	doc6391	1
3386	doc6392	1
3387	doc6393	1
3388	doc6394	1
3389	doc6395	1
3390	doc6396	1
3391	doc6397	1
3392	doc6398	1
3393	doc6399	1
3394	doc6400	1
3395	doc6401	1
3396	doc6402	1
3397	doc6403	1
3398	doc6404	1
3399	doc6405	1
3400	doc6406	1
3401	doc6407	1
3402	doc6408	1
3403	doc6409	1
3404	doc6410	1
3405	doc6411	1
3406	doc6412	1
3407	doc6413	1
3408	doc6414	1
3409	doc6415	1
3410	doc6416	1
3411	doc6417	1
3412	doc6418	1
3413	doc6419	1
3414	doc6420	1
3415	doc6421	1
3416	doc6422	1
3417	doc6423	1
3418	doc6424	1
3419	doc6425	1
3420	doc6426	1
3421	doc6427	1
3422	doc6428	1
3423	doc6429	1
3424	doc6430	1
3425	doc6431	1
3426	doc6432	1
3427	doc6433	1
3428	doc6434	1
3429	doc6435	1
3430	doc6436	1
3431	doc6437	1
3432	doc6438	1
3433	doc6439	1
3434	doc6440	1
3435	doc6441	1
3436	doc6442	1
3437	doc6443	1
3438	doc6444	1
3439	doc6445	1
3440	doc6446	1
3441	doc6447	1
3442	doc6448	1
3443	doc6449	1
3444	doc6450	1
3445	doc6451	1
3446	doc6452	1
3447	doc6453	1
3448	doc6454	1
3449	doc6455	1
3450	doc6456	1
3451	doc6457	1
3452	doc6458	1
3453	doc6459	1
3454	doc6460	1
3455	doc6461	1
3456	doc6462	1
3457	doc6463	1
3458	doc6464	1
3459	doc6465	1
3460	doc6466	1
3461	doc6467	1
3462	doc6468	1
3463	doc6469	1
3464	doc6470	1
3465	doc6471	1
3466	doc6472	1
3467	doc6473	1
3468	doc6474	1
3469	doc6475	1
3470	doc6476	1
3471	doc6477	1
3472	doc6478	1
3473	doc6479	1
3474	doc6480	1
3475	doc6481	1
3476	doc6482	1
3477	doc6483	1
3478	doc6484	1
3479	doc6485	1
3480	doc6486	1
3481	doc6487	1
3482	doc6488	1
3483	doc6489	1
3484	doc6490	1
3485	doc6491	1
3486	doc6492	1
3487	doc6493	1
3488	doc6494	1
3489	doc6495	1
3490	doc6496	1
3491	doc6497	1
3492	doc6498	1
3493	doc6499	1
3494	doc6500	1
3495	doc6501	1
3496	doc6502	1
3497	doc6503	1
3498	doc6504	1
3499	doc6505	1
3500	doc6506	1
3501	doc6507	1
3502	doc6508	1
3503	doc6509	1
3504	doc6510	1
3505	doc6511	1
3506	doc6512	1
3507	doc6513	1
3508	doc6514	1
3509	doc6515	1
3510	doc6516	1
3511	doc6517	1
3512	doc6518	1
3513	doc6519	1
3514	doc6520	1
3515	doc6521	1
3516	doc6522	1
3517	doc6523	1
3518	doc6524	1
3519	doc6525	1
3520	doc6526	1
3521	doc6527	1
3522	doc6528	1
3523	doc6529	1
3524	doc6530	1
3525	doc6531	1
3526	doc6532	1
3527	doc6533	1
3528	doc6534	1
3529	doc6535	1
3530	doc6536	1
3531	doc6537	1
3532	doc6538	1
3533	doc6539	1
3534	doc6540	1
3535	doc6541	1
3536	doc6542	1
3537	doc6543	1
3538	doc6544	1
3539	doc6545	1
3540	doc6546	1
3541	doc6547	1
3542	doc6548	1
3543	doc6549	1
3544	doc6550	1
3545	doc6551	1
3546	doc6552	1
3547	doc6553	1
3548	doc6554	1
3549	doc6555	1
3550	doc6556	1
3551	doc6557	1
3552	doc6558	1
3553	doc6559	1
3554	doc6560	1
3555	doc6561	1
3556	doc6562	1
3557	doc6563	1
3558	doc6564	1
3559	doc6565	1
3560	doc6566	1
3561	doc6567	1
3562	doc6568	1
3563	doc6569	1
3564	doc6570	1
3565	doc6571	1
3566	doc6572	1
3567	doc6573	1
3568	doc6574	1
3569	doc6575	1
3570	doc6576	1
3571	doc6577	1
3572	doc6578	1
3573	doc6579	1
3574	doc6580	1
3575	doc6581	1
3576	doc6582	1
3577	doc6583	1
3578	doc6584	1
3579	doc6585	1
3580	doc6586	1
3581	doc6587	1
3582	doc6588	1
3583	doc6589	1
3584	doc6590	1
3585	doc6591	1
3586	doc6592	1
3587	doc6593	1
3588	doc6594	1
3589	doc6595	1
3590	doc6596	1
3591	doc6597	1
3592	doc6598	1
3593	doc6599	1
3594	doc6600	1
3595	doc6601	1
3596	doc6602	1
3597	doc6603	1
3598	doc6604	1
3599	doc6605	1
3600	doc6606	1
3601	doc6607	1
3602	doc6608	1
3603	doc6609	1
3604	doc6610	1
3605	doc6611	1
3606	doc6612	1
3607	doc6613	1
3608	doc6614	1
3609	doc6615	1
3610	doc6616	1
3611	doc6617	1
3612	doc6618	1
3613	doc6619	1
3614	doc6620	1
3615	doc6621	1
3616	doc6622	1
3617	doc6623	1
3618	doc6624	1
3619	doc6625	1
3620	doc6626	1
3621	doc6627	1
3622	doc6628	1
3623	doc6629	1
3624	doc6630	1
3625	doc6631	1
3626	doc6632	1
3627	doc6633	1
3628	doc6634	1
3629	doc6635	1
3630	doc6636	1
3631	doc6637	1
3632	doc6638	1
3633	doc6639	1
3634	doc6640	1
3635	doc6641	1
3636	doc6642	1
3637	doc6643	1
3638	doc6644	1
3639	doc6645	1
3640	doc6646	1
3641	doc6647	1
3642	doc6648	1
3643	doc6649	1
3644	doc6650	1
3645	doc6651	1
3646	doc6652	1
3647	doc6653	1
3648	doc6654	1
3649	doc6655	1
3650	doc6656	1
3651	doc6657	1
3652	doc6658	1
3653	doc6659	1
3654	doc6660	1
3655	doc6661	1
3656	doc6662	1
3657	doc6663	1
3658	doc6664	1
3659	doc6665	1
3660	doc6666	1
3661	doc6667	1
3662	doc6668	1
3663	doc6669	1
3664	doc6670	1
3665	doc6671	1
3666	doc6672	1
3667	doc6673	1
3668	doc6674	1
3669	doc6675	1
3670	doc6676	1
3671	doc6677	1
3672	doc6678	1
3673	doc6679	1
3674	doc6680	1
3675	doc6681	1
3676	doc6682	1
3677	doc6683	1
3678	doc6684	1
3679	doc6685	1
3680	doc6686	1
3681	doc6687	1
3682	doc6688	1
3683	doc6689	1
3684	doc6690	1
3685	doc6691	1
3686	doc6692	1
3687	doc6693	1
3688	doc6694	1
3689	doc6695	1
3690	doc6696	1
3691	doc6697	1
3692	doc6698	1
3693	doc6699	1
3694	doc6700	1
3695	doc6701	1
3696	doc6702	1
3697	doc6703	1
3698	doc6704	1
3699	doc6705	1
3700	doc6706	1
3701	doc6707	1
3702	doc6708	1
3703	doc6709	1
3704	doc6710	1
3705	doc6711	1
3706	doc6712	1
3707	doc6713	1
3708	doc6714	1
3709	doc6715	1
3710	doc6716	1
3711	doc6717	1
3712	doc6718	1
3713	doc6719	1
3714	doc6720	1
3715	doc6721	1
3716	doc6722	1
3717	doc6723	1
3718	doc6724	1
3719	doc6725	1
3720	doc6726	1
3721	doc6727	1
3722	doc6728	1
3723	doc6729	1
3724	doc6730	1
3725	doc6731	1
3726	doc6732	1
3727	doc6733	1
3728	doc6734	1
3729	doc6735	1
3730	doc6736	1
3731	doc6737	1
3732	doc6738	1
3733	doc6739	1
3734	doc6740	1
3735	doc6741	1
3736	doc6742	1
3737	doc6743	1
3738	doc6744	1
3739	doc6745	1
3740	doc6746	1
3741	doc6747	1
3742	doc6748	1
3743	doc6749	1
3744	doc6750	1
3745	doc6751	1
3746	doc6752	1
3747	doc6753	1
3748	doc6754	1
3749	doc6755	1
3750	doc6756	1
3751	doc6757	1
3752	doc6758	1
3753	doc6759	1
3754	doc6760	1
3755	doc6761	1
3756	doc6762	1
3757	doc6763	1
3758	doc6764	1
3759	doc6765	1
3760	doc6766	1
3761	doc6767	1
3762	doc6768	1
3763	doc6769	1
3764	doc6770	1
3765	doc6771	1
3766	doc6772	1
3767	doc6773	1
3768	doc6774	1
3769	doc6775	1
3770	doc6776	1
3771	doc6777	1
3772	doc6778	1
3773	doc6779	1
3774	doc6780	1
3775	doc6781	1
3776	doc6782	1
3777	doc6783	1
3778	doc6784	1
3779	doc6785	1
3780	doc6786	1
3781	doc6787	1
3782	doc6788	1
3783	doc6789	1
3784	doc6790	1
3785	doc6791	1
3786	doc6792	1
3787	doc6793	1
3788	doc6794	1
3789	doc6795	1
3790	doc6796	1
3791	doc6797	1
3792	doc6798	1
3793	doc6799	1
3794	doc6800	1
3795	doc6801	1
3796	doc6802	1
3797	doc6803	1
3798	doc6804	1
3799	doc6805	1
3800	doc6806	1
3801	doc6807	1
3802	doc6808	1
3803	doc6809	1
3804	doc6810	1
3805	doc6811	1
3806	doc6812	1
3807	doc6813	1
3808	doc6814	1
3809	doc6815	1
3810	doc6816	1
3811	doc6817	1
3812	doc6818	1
3813	doc6819	1
3814	doc6820	1
3815	doc6821	1
3816	doc6822	1
3817	doc6823	1
3818	doc6824	1
3819	doc6825	1
3820	doc6826	1
3821	doc6827	1
3822	doc6828	1
3823	doc6829	1
3824	doc6830	1
3825	doc6831	1
3826	doc6832	1
3827	doc6833	1
3828	doc6834	1
3829	doc6835	1
3830	doc6836	1
3831	doc6837	1
3832	doc6838	1
3833	doc6839	1
3834	doc6840	1
3835	doc6841	1
3836	doc6842	1
3837	doc6843	1
3838	doc6844	1
3839	doc6845	1
3840	doc6846	1
3841	doc6847	1
3842	doc6848	1
3843	doc6849	1
3844	doc6850	1
3845	doc6851	1
3846	doc6852	1
3847	doc6853	1
3848	doc6854	1
3849	doc6855	1
3850	doc6856	1
3851	doc6857	1
3852	doc6858	1
3853	doc6859	1
3854	doc6860	1
3855	doc6861	1
3856	doc6862	1
3857	doc6863	1
3858	doc6864	1
3859	doc6865	1
3860	doc6866	1
3861	doc6867	1
3862	doc6868	1
3863	doc6869	1
3864	doc6870	1
3865	doc6871	1
3866	doc6872	1
3867	doc6873	1
3868	doc6874	1
3869	doc6875	1
3870	doc6876	1
3871	doc6877	1
3872	doc6878	1
3873	doc6879	1
3874	doc6880	1
3875	doc6881	1
3876	doc6882	1
3877	doc6883	1
3878	doc6884	1
3879	doc6885	1
3880	doc6886	1
3881	doc6887	1
3882	doc6888	1
3883	doc6889	1
3884	doc6890	1
3885	doc6891	1
3886	doc6892	1
3887	doc6893	1
3888	doc6894	1
3889	doc6895	1
3890	doc6896	1
3891	doc6897	1
3892	doc6898	1
3893	doc6899	1
3894	doc6900	1
3895	doc6901	1
3896	doc6902	1
3897	doc6903	1
3898	doc6904	1
3899	doc6905	1
3900	doc6906	1
3901	doc6907	1
3902	doc6908	1
3903	doc6909	1
3904	doc6910	1
3905	doc6911	1
3906	doc6912	1
3907	doc6913	1
3908	doc6914	1
3909	doc6915	1
3910	doc6916	1
3911	doc6917	1
3912	doc6918	1
3913	doc6919	1
3914	doc6920	1
3915	doc6921	1
3916	doc6922	1
3917	doc6923	1
3918	doc6924	1
3919	doc6925	1
3920	doc6926	1
3921	doc6927	1
3922	doc6928	1
3923	doc6929	1
3924	doc6930	1
3925	doc6931	1
3926	doc6932	1
3927	doc6933	1
3928	doc6934	1
3929	doc6935	1
3930	doc6936	1
3931	doc6937	1
3932	doc6938	1
3933	doc6939	1
3934	doc6940	1
3935	doc6941	1
3936	doc6942	1
3937	doc6943	1
3938	doc6944	1
3939	doc6945	1
3940	doc6946	1
3941	doc6947	1
3942	doc6948	1
3943	doc6949	1
3944	doc6950	1
3945	doc6951	1
3946	doc6952	1
3947	doc6953	1
3948	doc6954	1
3949	doc6955	1
3950	doc6956	1
3951	doc6957	1
3952	doc6958	1
3953	doc6959	1
3954	doc6960	1
3955	doc6961	1
3956	doc6962	1
3957	doc6963	1
3958	doc6964	1
3959	doc6965	1
3960	doc6966	1
3961	doc6967	1
3962	doc6968	1
3963	doc6969	1
3964	doc6970	1
3965	doc6971	1
3966	doc6972	1
3967	doc6973	1
3968	doc6974	1
3969	doc6975	1
3970	doc6976	1
3971	doc6977	1
3972	doc6978	1
3973	doc6979	1
3974	doc6980	1
3975	doc6981	1
3976	doc6982	1
3977	doc6983	1
3978	doc6984	1
3979	doc6985	1
3980	doc6986	1
3981	doc6987	1
3982	doc6988	1
3983	doc6989	1
3984	doc6990	1
3985	doc6991	1
3986	doc6992	1
3987	doc6993	1
3988	doc6994	1
3989	doc6995	1
3990	doc6996	1
3991	doc6997	1
3992	doc6998	1
3993	doc6999	1
3994	doc7000	1
3995	doc7001	1
3996	doc7002	1
3997	doc7003	1
3998	doc7004	1
3999	doc7005	1
4000	doc7006	1
4001	doc7007	1
4002	doc7008	1
4003	doc7009	1
4004	doc7010	1
4005	doc7011	1
4006	doc7012	1
4007	doc7013	1
4008	doc7014	1
4009	doc7015	1
4010	doc7016	1
4011	doc7017	1
4012	doc7018	1
4013	doc7019	1
4014	doc7020	1
4015	doc7021	1
4016	doc7022	1
4017	doc7023	1
4018	doc7024	1
4019	doc7025	1
4020	doc7026	1
4021	doc7027	1
4022	doc7028	1
4023	doc7029	1
4024	doc7030	1
4025	doc7031	1
4026	doc7032	1
4027	doc7033	1
4028	doc7034	1
4029	doc7035	1
4030	doc7036	1
4031	doc7037	1
4032	doc7038	1
4033	doc7039	1
4034	doc7040	1
4035	doc7041	1
4036	doc7042	1
4037	doc7043	1
4038	doc7044	1
4039	doc7045	1
4040	doc7046	1
4041	doc7047	1
4042	doc7048	1
4043	doc7049	1
4044	doc7050	1
4045	doc7051	1
4046	doc7052	1
4047	doc7053	1
4048	doc7054	1
4049	doc7055	1
4050	doc7056	1
4051	doc7057	1
4052	doc7058	1
4053	doc7059	1
4054	doc7060	1
4055	doc7061	1
4056	doc7062	1
4057	doc7063	1
4058	doc7064	1
4059	doc7065	1
4060	doc7066	1
4061	doc7067	1
4062	doc7068	1
4063	doc7069	1
4064	doc7070	1
4065	doc7071	1
4066	doc7072	1
4067	doc7073	1
4068	doc7074	1
4069	doc7075	1
4070	doc7076	1
4071	doc7077	1
4072	doc7078	1
4073	doc7079	1
4074	doc7080	1
4075	doc7081	1
4076	doc7082	1
4077	doc7083	1
4078	doc7084	1
4079	doc7085	1
4080	doc7086	1
4081	doc7087	1
4082	doc7088	1
4083	doc7089	1
4084	doc7090	1
4085	doc7091	1
4086	doc7092	1
4087	doc7093	1
4088	doc7094	1
4089	doc7095	1
4090	doc7096	1
4091	doc7097	1
4092	doc7098	1
4093	doc7099	1
4094	doc7100	1
4095	doc7101	1
4096	doc7102	1
4097	doc7103	1
4098	doc7104	1
4099	doc7105	1
4100	doc7106	1
4101	doc7107	1
4102	doc7108	1
4103	doc7109	1
4104	doc7110	1
4105	doc7111	1
4106	doc7112	1
4107	doc7113	1
4108	doc7114	1
4109	doc7115	1
4110	doc7116	1
4111	doc7117	1
4112	doc7118	1
4113	doc7119	1
4114	doc7120	1
4115	doc7121	1
4116	doc7122	1
4117	doc7123	1
4118	doc7124	1
4119	doc7125	1
4120	doc7126	1
4121	doc7127	1
4122	doc7128	1
4123	doc7129	1
4124	doc7130	1
4125	doc7131	1
4126	doc7132	1
4127	doc7133	1
4128	doc7134	1
4129	doc7135	1
4130	doc7136	1
4131	doc7137	1
4132	doc7138	1
4133	doc7139	1
4134	doc7140	1
4135	doc7141	1
4136	doc7142	1
4137	doc7143	1
4138	doc7144	1
4139	doc7145	1
4140	doc7146	1
4141	doc7147	1
4142	doc7148	1
4143	doc7149	1
4144	doc7150	1
4145	doc7151	1
4146	doc7152	1
4147	doc7153	1
4148	doc7154	1
4149	doc7155	1
4150	doc7156	1
4151	doc7157	1
4152	doc7158	1
4153	doc7159	1
4154	doc7160	1
4155	doc7161	1
4156	doc7162	1
4157	doc7163	1
4158	doc7164	1
4159	doc7165	1
4160	doc7166	1
4161	doc7167	1
4162	doc7168	1
4163	doc7169	1
4164	doc7170	1
4165	doc7171	1
4166	doc7172	1
4167	doc7173	1
4168	doc7174	1
4169	doc7175	1
4170	doc7176	1
4171	doc7177	1
4172	doc7178	1
4173	doc7179	1
4174	doc7180	1
4175	doc7181	1
4176	doc7182	1
4177	doc7183	1
4178	doc7184	1
4179	doc7185	1
4180	doc7186	1
4181	doc7187	1
4182	doc7188	1
4183	doc7189	1
4184	doc7190	1
4185	doc7191	1
4186	doc7192	1
4187	doc7193	1
4188	doc7194	1
4189	doc7195	1
4190	doc7196	1
4191	doc7197	1
4192	doc7198	1
4193	doc7199	1
4194	doc7200	1
4195	doc7201	1
4196	doc7202	1
4197	doc7203	1
4198	doc7204	1
4199	doc7205	1
4200	doc7206	1
4201	doc7207	1
4202	doc7208	1
4203	doc7209	1
4204	doc7210	1
4205	doc7211	1
4206	doc7212	1
4207	doc7213	1
4208	doc7214	1
4209	doc7215	1
4210	doc7216	1
4211	doc7217	1
4212	doc7218	1
4213	doc7219	1
4214	doc7220	1
4215	doc7221	1
4216	doc7222	1
4217	doc7223	1
4218	doc7224	1
4219	doc7225	1
4220	doc7226	1
4221	doc7227	1
4222	doc7228	1
4223	doc7229	1
4224	doc7230	1
4225	doc7231	1
4226	doc7232	1
4227	doc7233	1
4228	doc7234	1
4229	doc7235	1
4230	doc7236	1
4231	doc7237	1
4232	doc7238	1
4233	doc7239	1
4234	doc7240	1
4235	doc7241	1
4236	doc7242	1
4237	doc7243	1
4238	doc7244	1
4239	doc7245	1
4240	doc7246	1
4241	doc7247	1
4242	doc7248	1
4243	doc7249	1
4244	doc7250	1
4245	doc7251	1
4246	doc7252	1
4247	doc7253	1
4248	doc7254	1
4249	doc7255	1
4250	doc7256	1
4251	doc7257	1
4252	doc7258	1
4253	doc7259	1
4254	doc7260	1
4255	doc7261	1
4256	doc7262	1
4257	doc7263	1
4258	doc7264	1
4259	doc7265	1
4260	doc7266	1
4261	doc7267	1
4262	doc7268	1
4263	doc7269	1
4264	doc7270	1
4265	doc7271	1
4266	doc7272	1
4267	doc7273	1
4268	doc7274	1
4269	doc7275	1
4270	doc7276	1
4271	doc7277	1
4272	doc7278	1
4273	doc7279	1
4274	doc7280	1
4275	doc7281	1
4276	doc7282	1
4277	doc7283	1
4278	doc7284	1
4279	doc7285	1
4280	doc7286	1
4281	doc7287	1
4282	doc7288	1
4283	doc7289	1
4284	doc7290	1
4285	doc7291	1
4286	doc7292	1
4287	doc7293	1
4288	doc7294	1
4289	doc7295	1
4290	doc7296	1
4291	doc7297	1
4292	doc7298	1
4293	doc7299	1
4294	doc7300	1
4295	doc7301	1
4296	doc7302	1
4297	doc7303	1
4298	doc7304	1
4299	doc7305	1
4300	doc7306	1
4301	doc7307	1
4302	doc7308	1
4303	doc7309	1
4304	doc7310	1
4305	doc7311	1
4306	doc7312	1
4307	doc7313	1
4308	doc7314	1
4309	doc7315	1
4310	doc7316	1
4311	doc7317	1
4312	doc7318	1
4313	doc7319	1
4314	doc7320	1
4315	doc7321	1
4316	doc7322	1
4317	doc7323	1
4318	doc7324	1
4319	doc7325	1
4320	doc7326	1
4321	doc7327	1
4322	doc7328	1
4323	doc7329	1
4324	doc7330	1
4325	doc7331	1
4326	doc7332	1
4327	doc7333	1
4328	doc7334	1
4329	doc7335	1
4330	doc7336	1
4331	doc7337	1
4332	doc7338	1
4333	doc7339	1
4334	doc7340	1
4335	doc7341	1
4336	doc7342	1
4337	doc7343	1
4338	doc7344	1
4339	doc7345	1
4340	doc7346	1
4341	doc7347	1
4342	doc7348	1
4343	doc7349	1
4344	doc7350	1
4345	doc7351	1
4346	doc7352	1
4347	doc7353	1
4348	doc7354	1
4349	doc7355	1
4350	doc7356	1
4351	doc7357	1
4352	doc7358	1
4353	doc7359	1
4354	doc7360	1
4355	doc7361	1
4356	doc7362	1
4357	doc7363	1
4358	doc7364	1
4359	doc7365	1
4360	doc7366	1
4361	doc7367	1
4362	doc7368	1
4363	doc7369	1
4364	doc7370	1
4365	doc7371	1
4366	doc7372	1
4367	doc7373	1
4368	doc7374	1
4369	doc7375	1
4370	doc7376	1
4371	doc7377	1
4372	doc7378	1
4373	doc7379	1
4374	doc7380	1
4375	doc7381	1
4376	doc7382	1
4377	doc7383	1
4378	doc7384	1
4379	doc7385	1
4380	doc7386	1
4381	doc7387	1
4382	doc7388	1
